sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,measurement_timestamp,pollutant,pollutant_value,pollutant_unit,date,hour,is_weekend,season,timestamp_rounded,weather_timestamp,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,precipitation_mm,weather_condition,visibility_km,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,water_body,educational,medical,transportation,building_density,aqi,pollution_category,traffic_influence,month,day_of_week,is_rush_hour
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 12:00:00,PM2.5,33.06,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,,,,,,,,,,,,100,Moderate,Low,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 12:00:00,PM10,35.8,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,,,,,,,,,,,,50,Good,Low,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 12:00:00,NO2,15.47,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,,,,,,,,,,,,50,Good,Low,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 12:00:00,CO,1.36,mg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,,,,,,,,,,,,50,Good,Low,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 12:00:00,SO2,6.82,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,,,,,,,,,,,,50,Good,Low,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 12:00:00,O3,43.08,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,,,,,,,,,,,,50,Good,Low,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 16:00:00,PM2.5,37.83,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 16:00:00,PM10,76.61,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,,,,,,,,,,,,100,Moderate,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 16:00:00,NO2,27.53,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 16:00:00,CO,1.44,mg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 16:00:00,SO2,18.95,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 16:00:00,O3,60.42,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,,,,,,,,,,,,100,Moderate,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 20:00:00,PM2.5,20.27,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,,,,,,,,,,,,100,Moderate,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 20:00:00,PM10,53.48,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 20:00:00,NO2,14.07,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 20:00:00,CO,0.74,mg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 20:00:00,SO2,12.61,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-04 20:00:00,O3,35.65,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,,,,,,,,,,,,50,Good,Medium,9,3,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 00:00:00,PM2.5,39.88,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 00:00:00,PM10,40.76,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 00:00:00,NO2,16.46,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 00:00:00,CO,0.47,mg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 00:00:00,SO2,6.73,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 00:00:00,O3,37.84,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 04:00:00,PM2.5,29.97,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,,,,,,,,,,,,100,Moderate,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 04:00:00,PM10,77.43,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,,,,,,,,,,,,100,Moderate,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 04:00:00,NO2,16.73,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 04:00:00,CO,0.51,mg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 04:00:00,SO2,13.81,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 04:00:00,O3,55.6,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,,,,,,,,,,,,100,Moderate,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 08:00:00,PM2.5,61.64,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,,,,,,,,,,,,200,Unhealthy,High,9,4,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 08:00:00,PM10,60.32,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,,,,,,,,,,,,100,Moderate,High,9,4,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 08:00:00,NO2,36.97,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,,,,,,,,,,,,50,Good,High,9,4,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 08:00:00,CO,0.67,mg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,,,,,,,,,,,,50,Good,High,9,4,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 08:00:00,SO2,22.04,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,,,,,,,,,,,,50,Good,High,9,4,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 08:00:00,O3,78.16,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,High,9,4,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 12:00:00,PM2.5,51.45,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 12:00:00,PM10,64.13,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,,,,,,,,,,,,100,Moderate,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 12:00:00,NO2,23.17,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 12:00:00,CO,0.67,mg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 12:00:00,SO2,7.61,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 12:00:00,O3,42.6,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,,,,,,,,,,,,50,Good,Low,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 16:00:00,PM2.5,33.98,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,,,,,,,,,,,,100,Moderate,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 16:00:00,PM10,40.78,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 16:00:00,NO2,34.61,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 16:00:00,CO,1.07,mg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 16:00:00,SO2,15.7,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 16:00:00,O3,35.38,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 20:00:00,PM2.5,27.17,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,,,,,,,,,,,,100,Moderate,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 20:00:00,PM10,40.22,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 20:00:00,NO2,15.17,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 20:00:00,CO,0.81,mg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 20:00:00,SO2,11.28,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,,,,,,,,,,,,50,Good,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-05 20:00:00,O3,63.1,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,,,,,,,,,,,,100,Moderate,Medium,9,4,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 00:00:00,PM2.5,33.2,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,,,,,,,,,,,,100,Moderate,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 00:00:00,PM10,57.79,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,,,,,,,,,,,,100,Moderate,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 00:00:00,NO2,12.96,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 00:00:00,CO,0.63,mg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 00:00:00,SO2,10.54,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 00:00:00,O3,29.24,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 04:00:00,PM2.5,28.89,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,,,,,,,,,,,,100,Moderate,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 04:00:00,PM10,48.48,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 04:00:00,NO2,15.1,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 04:00:00,CO,0.5,mg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 04:00:00,SO2,5.94,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 04:00:00,O3,40.86,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 08:00:00,PM2.5,39.42,μg/m³,2025-09-06,8,True,Summer,2025-09-06 08:00:00,2025-09-06 08:00:00,26.2,63,1016,2.7,70,0.3,Light Rain,9.6,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,High,9,5,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 08:00:00,PM10,90.38,μg/m³,2025-09-06,8,True,Summer,2025-09-06 08:00:00,2025-09-06 08:00:00,26.2,63,1016,2.7,70,0.3,Light Rain,9.6,,,,,,,,,,,,100,Moderate,High,9,5,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 08:00:00,NO2,29.99,μg/m³,2025-09-06,8,True,Summer,2025-09-06 08:00:00,2025-09-06 08:00:00,26.2,63,1016,2.7,70,0.3,Light Rain,9.6,,,,,,,,,,,,50,Good,High,9,5,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 08:00:00,CO,1.0,mg/m³,2025-09-06,8,True,Summer,2025-09-06 08:00:00,2025-09-06 08:00:00,26.2,63,1016,2.7,70,0.3,Light Rain,9.6,,,,,,,,,,,,50,Good,High,9,5,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 08:00:00,SO2,13.13,μg/m³,2025-09-06,8,True,Summer,2025-09-06 08:00:00,2025-09-06 08:00:00,26.2,63,1016,2.7,70,0.3,Light Rain,9.6,,,,,,,,,,,,50,Good,High,9,5,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 08:00:00,O3,45.16,μg/m³,2025-09-06,8,True,Summer,2025-09-06 08:00:00,2025-09-06 08:00:00,26.2,63,1016,2.7,70,0.3,Light Rain,9.6,,,,,,,,,,,,50,Good,High,9,5,1
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 12:00:00,PM2.5,36.96,μg/m³,2025-09-06,12,True,Summer,2025-09-06 12:00:00,2025-09-06 12:00:00,25.8,79,1014,3.0,111,0.4,Clear,6.0,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 12:00:00,PM10,41.23,μg/m³,2025-09-06,12,True,Summer,2025-09-06 12:00:00,2025-09-06 12:00:00,25.8,79,1014,3.0,111,0.4,Clear,6.0,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 12:00:00,NO2,13.24,μg/m³,2025-09-06,12,True,Summer,2025-09-06 12:00:00,2025-09-06 12:00:00,25.8,79,1014,3.0,111,0.4,Clear,6.0,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 12:00:00,CO,0.93,mg/m³,2025-09-06,12,True,Summer,2025-09-06 12:00:00,2025-09-06 12:00:00,25.8,79,1014,3.0,111,0.4,Clear,6.0,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 12:00:00,SO2,12.99,μg/m³,2025-09-06,12,True,Summer,2025-09-06 12:00:00,2025-09-06 12:00:00,25.8,79,1014,3.0,111,0.4,Clear,6.0,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 12:00:00,O3,25.99,μg/m³,2025-09-06,12,True,Summer,2025-09-06 12:00:00,2025-09-06 12:00:00,25.8,79,1014,3.0,111,0.4,Clear,6.0,,,,,,,,,,,,50,Good,Low,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 16:00:00,PM2.5,36.78,μg/m³,2025-09-06,16,True,Summer,2025-09-06 16:00:00,2025-09-06 16:00:00,32.2,87,1011,4.3,133,0.0,Partly Cloudy,14.1,,,,,,,,,,,,150,Unhealthy for Sensitive Groups,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 16:00:00,PM10,55.1,μg/m³,2025-09-06,16,True,Summer,2025-09-06 16:00:00,2025-09-06 16:00:00,32.2,87,1011,4.3,133,0.0,Partly Cloudy,14.1,,,,,,,,,,,,100,Moderate,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 16:00:00,NO2,10.08,μg/m³,2025-09-06,16,True,Summer,2025-09-06 16:00:00,2025-09-06 16:00:00,32.2,87,1011,4.3,133,0.0,Partly Cloudy,14.1,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 16:00:00,CO,1.02,mg/m³,2025-09-06,16,True,Summer,2025-09-06 16:00:00,2025-09-06 16:00:00,32.2,87,1011,4.3,133,0.0,Partly Cloudy,14.1,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 16:00:00,SO2,15.9,μg/m³,2025-09-06,16,True,Summer,2025-09-06 16:00:00,2025-09-06 16:00:00,32.2,87,1011,4.3,133,0.0,Partly Cloudy,14.1,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 16:00:00,O3,26.7,μg/m³,2025-09-06,16,True,Summer,2025-09-06 16:00:00,2025-09-06 16:00:00,32.2,87,1011,4.3,133,0.0,Partly Cloudy,14.1,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 20:00:00,PM2.5,28.6,μg/m³,2025-09-06,20,True,Summer,2025-09-06 20:00:00,2025-09-06 20:00:00,35.4,77,1007,3.9,323,0.7,Fog,13.4,,,,,,,,,,,,100,Moderate,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 20:00:00,PM10,40.58,μg/m³,2025-09-06,20,True,Summer,2025-09-06 20:00:00,2025-09-06 20:00:00,35.4,77,1007,3.9,323,0.7,Fog,13.4,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 20:00:00,NO2,13.94,μg/m³,2025-09-06,20,True,Summer,2025-09-06 20:00:00,2025-09-06 20:00:00,35.4,77,1007,3.9,323,0.7,Fog,13.4,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 20:00:00,CO,0.52,mg/m³,2025-09-06,20,True,Summer,2025-09-06 20:00:00,2025-09-06 20:00:00,35.4,77,1007,3.9,323,0.7,Fog,13.4,,,,,,,,,,,,50,Good,Medium,9,5,0
sensor_06,Katraj_Suburban,18.4529,73.8652,suburban,2025-09-06 20:00:00,SO2,8.11,μg/m³,2025-09-06,20,True,Summer,2025-09-06 20:00:00,2025-09-06 20:00:00,35.4,77,1007,3.9,323,0.7,Fog,13.4,,,,,,,,,,,,50,Good,Medium,9,5,0
